ID;Domain;TopDomain;cname;ip
59022;www.richclient2.eu;richclient2.eu;www.richclient2.eu;80.67.17.42
10598;esrs.eu;esrs.eu;esrs.eu;80.67.23.67
39354;www.topaloff.eu;topaloff.eu;topaloff.eu;91.196.126.122
56176;janne-ahonen.eu;janne-ahonen.eu;janne-ahonen.eu;80.67.28.42
28870;www.moveonnet.eu;moveonnet.eu;www.moveonnet.eu;85.214.75.201
8280;www.ecotek.eu;ecotek.eu;www.ecotek.eu;217.160.200.70
92108;treebreedex.eu;treebreedex.eu;treebreedex.eu;147.99.222.194
95567;gizeh-gelb.eu;gizeh-gelb.eu;gizeh-gelb.eu;212.102.225.3
24528;www.van-eu.eu;van-eu.eu;www.van-eu.eu;193.146.230.61
24528;www.van-eu.eu;van-eu.eu;www.van-eu.eu;193.146.230.61
43721;www.kavros.eu;kavros.eu;kavros.eu;89.161.146.179
33381;www.gold-silver-palace.georgioupoli.eu;georgioupoli.eu;gold-silver-palace.georgioupoli.eu;89.161.146.179
1170;georgioupoli.eu;georgioupoli.eu;georgioupoli.eu;89.161.146.179
5945;fredwalton.eu;fredwalton.eu;fredwalton.eu;66.40.7.199
79841;cyprus-advertising.eu;cyprus-advertising.eu;cyprus-advertising.eu;213.171.218.197
51027;host.celebjoint.eu;celebjoint.eu;host.celebjoint.eu;77.232.73.164
10207;celebjoint.eu;celebjoint.eu;celebjoint.eu;77.232.73.164
45103;buckeroo.eu;buckeroo.eu;buckeroo.eu;92.48.110.7
42824;www.b3s.eu;b3s.eu;b3s.eu;92.48.110.7
5068;b3s.eu;b3s.eu;b3s.eu;92.48.110.7
45103;buckeroo.eu;buckeroo.eu;buckeroo.eu;92.48.110.7
28285;www.fluaid.eu;fluaid.eu;izs6.ascotlc.it.;194.20.142.251
3358;www.ecology-games.eu;ecology-games.eu;www.ecology-games.eu;82.165.59.236
7680;vidi-project.eu;vidi-project.eu;vidi-project.eu;62.77.131.130
48807;www.lighttherapysystems.eu;lighttherapysystems.eu;www.lighttherapysystems.eu;79.170.40.178
8112;www.coastsust.eu;coastsust.eu;coastsust.eu;194.204.30.10
15078;blog.youthmediadays.eu;youthmediadays.eu;zonezero.racken.eu;83.137.101.132
14243;www.serengeti.eu;serengeti.eu;www.serengeti.eu;66.150.161.7
14243;www.serengeti.eu;serengeti.eu;www.serengeti.eu;66.150.161.7
39298;www.szala.eu;szala.eu;www.szala.eu;195.114.0.27
57932;www.cidesc.eu;cidesc.eu;www.cidesc.eu;194.8.30.26
50164;cidesc.eu;cidesc.eu;cidesc.eu;194.8.30.26
50164;cidesc.eu;cidesc.eu;cidesc.eu;194.8.30.26
67646;www.baddebtcollector.eu;baddebtcollector.eu;baddebtcollector.eu;87.229.26.210
39871;baddebtcollector.eu;baddebtcollector.eu;baddebtcollector.eu;87.229.26.210
39871;baddebtcollector.eu;baddebtcollector.eu;baddebtcollector.eu;87.229.26.210
51071;ibcbenelux.eu;ibcbenelux.eu;ibcbenelux.eu;78.46.73.138
49187;www.saiku.eu;saiku.eu;www.saiku.eu;208.97.175.30
83264;www.justgame.eu;justgame.eu;justgame.eu;91.184.0.33
83264;www.justgame.eu;justgame.eu;justgame.eu;91.184.0.33
95770;indexys.eu;indexys.eu;indexys.eu;83.64.101.16
33463;www.hp-medical.eu;hp-medical.eu;www.hp-medical.eu;87.106.26.39
43263;www.ergos.eu;ergos.eu;www.ergos.eu;217.170.4.23
43263;www.ergos.eu;ergos.eu;www.ergos.eu;217.170.4.23
97707;www.crmtm.eu;crmtm.eu;crmtm.eu;89.161.160.19
97707;www.crmtm.eu;crmtm.eu;crmtm.eu;89.161.160.19
48142;www.dmsgroup.eu;dmsgroup.eu;web.dms-soft.be.;194.78.35.14
72380;www.aespeakers.eu;aespeakers.eu;www.aespeakers.eu;85.13.130.240
88075;www.gozofarmhouse.eu;gozofarmhouse.eu;gozofarmhouse.eu;173.201.112.186
15543;elnab.eu;elnab.eu;elnab.eu;217.67.18.18
13216;www.elnab.eu;elnab.eu;www.elnab.eu;217.67.18.18
67678;www.bertbos.eu;bertbos.eu;blogspot.l.google.com.;74.125.77.191
15360;datakwaliteit.eu;datakwaliteit.eu;datakwaliteit.eu;213.171.132.155
15360;datakwaliteit.eu;datakwaliteit.eu;datakwaliteit.eu;213.171.132.155
72918;www.eurosocialist.eu;eurosocialist.eu;www.eurosocialist.eu;195.47.247.197
12659;wiki.windowsworkflowfoundation.eu;windowsworkflowfoundation.eu;wiki.windowsworkflowfoundation.eu;94.126.66.7
64625;actaphysica.eu;actaphysica.eu;actaphysica.eu;77.55.71.58
10128;brushking.eu;brushking.eu;brushking.eu;69.163.221.106
23476;www.go-faster.eu;go-faster.eu;www.go-faster.eu;82.165.69.180
26104;hsm.eu;hsm.eu;hsm.eu;217.24.195.115
69583;allseasonshire.eu;allseasonshire.eu;allseasonshire.eu;217.8.240.95
15852;frd.eu;frd.eu;frd.eu;91.184.0.59
15852;frd.eu;frd.eu;frd.eu;91.184.0.59
26126;ibstudent.eu;ibstudent.eu;ibstudent.eu;72.5.54.37
23607;www.ibstudent.eu;ibstudent.eu;www.ibstudent.eu;72.5.54.37
16607;manipedia.eu;manipedia.eu;manipedia.eu;8.12.36.225
54211;www.smartgrids.eu;smartgrids.eu;www.smartgrids.eu;217.76.130.115
79606;bobbyland.eu;bobbyland.eu;bobbyland.eu;72.232.212.242
94650;bainandcompany.eu;bainandcompany.eu;bainandcompany.eu;205.134.84.25
94650;bainandcompany.eu;bainandcompany.eu;bainandcompany.eu;205.134.84.25
42830;www.bainandcompany.eu;bainandcompany.eu;www.bainandcompany.eu;205.134.84.25
5179;blog.duartevelezgrilo.eu;duartevelezgrilo.eu;blog.duartevelezgrilo.eu;208.97.185.147
5179;blog.duartevelezgrilo.eu;duartevelezgrilo.eu;blog.duartevelezgrilo.eu;208.97.185.147
53222;www.enginkara.eu;enginkara.eu;enginkara.eu;74.220.207.154
92332;www.a10.eu;a10.eu;www.a10.eu;89.18.176.68
40673;formez.eu;formez.eu;formez.eu;62.77.59.154
55165;closeandpassionate.eu;closeandpassionate.eu;closeandpassionate.eu;77.232.78.106
95079;directorsdealings.eu;directorsdealings.eu;directorsdealings.eu;62.80.33.139
72758;www.directorsdealings.eu;directorsdealings.eu;www.directorsdealings.eu;62.80.33.139
72758;www.directorsdealings.eu;directorsdealings.eu;www.directorsdealings.eu;62.80.33.139
35541;eudevdays.eu;eudevdays.eu;eudevdays.eu;78.129.148.116
53759;www.limmedia.eu;limmedia.eu;www.limmedia.eu;213.171.193.90
63471;www.interestratederivatives.eu;interestratederivatives.eu;interestratederivatives.eu;209.62.36.19
30505;en.eures-tbeskydy.eu;eures-tbeskydy.eu;thor.wup-katowice.pl.;195.39.216.240
30505;en.eures-tbeskydy.eu;eures-tbeskydy.eu;thor.wup-katowice.pl.;195.39.216.240
96289;neurope.eu;neurope.eu;neurope.eu;69.65.104.130
46163;intensetimes.eu;intensetimes.eu;intensetimes.eu;194.111.137.93
46163;intensetimes.eu;intensetimes.eu;intensetimes.eu;194.111.137.93
47868;www.bestarticles.eu;bestarticles.eu;bestarticles.eu;91.121.19.140
47868;www.bestarticles.eu;bestarticles.eu;bestarticles.eu;91.121.19.140
20601;enterprise-architecture.eu;enterprise-architecture.eu;enterprise-architecture.eu;63.247.66.246
82261;www.1wt.eu;1wt.eu;www.1wt.eu;62.212.114.60
31027;hotelbase.eu;hotelbase.eu;hotelbase.eu;74.206.236.164
9031;www.offshore-accounts.eu;offshore-accounts.eu;www.offshore-accounts.eu;74.117.116.70
18894;www.medtronic.eu;medtronic.eu;www.medtronic.com.;144.15.252.89
3013;www.belgiancfasociety.eu;belgiancfasociety.eu;www.belgiancfasociety.eu;208.210.23.60
9642;www.wmc.eu;wmc.eu;wmc.eu;82.92.241.131
9642;www.wmc.eu;wmc.eu;wmc.eu;82.92.241.131
30448;efln.eu;efln.eu;efln.eu;212.241.248.33
15046;biostor.eu;biostor.eu;biostor.eu;208.109.181.55
15046;biostor.eu;biostor.eu;biostor.eu;208.109.181.55
80996;lifecompetence.eu;lifecompetence.eu;lifecompetence.eu;217.160.79.108
89705;businessoffers.eu;businessoffers.eu;businessoffers.eu;194.154.178.240
79114;www.vrphobia.eu;vrphobia.eu;vrphobia.eu;97.74.215.90
20029;beele.eu;beele.eu;beele.eu;193.34.150.11
20029;beele.eu;beele.eu;beele.eu;193.34.150.11
48018;www.clearwatercf.eu;clearwatercf.eu;www.clearwatercf.eu;88.208.218.154
35219;cyprusworld.eu;cyprusworld.eu;cyprusworld.eu;213.171.219.1
19897;apinfo.eu;apinfo.eu;apinfo.eu;213.171.219.1
148715;www.belanda.eu;belanda.eu;www.belanda.eu;94.142.240.3
78584;www.oasis-project.eu;oasis-project.eu;www.oasis-project.eu;160.40.63.90
83572;www.partnership.esflive.eu;esflive.eu;www.partnership.esflive.eu;80.169.63.221
10579;epsrc.eu;epsrc.eu;epsrc.eu;82.165.218.81
85288;fest.formine-it.eu;formine-it.eu;fest.formine-it.eu;81.88.40.53
67580;www.amateur-radio.eu;amateur-radio.eu;www.amateur-radio.eu;81.88.40.53
86263;mundus-urbano.eu;mundus-urbano.eu;mundus-urbano.eu;81.88.40.53
75063;ecfia.eu;ecfia.eu;ecfia.eu;81.209.179.98
90034;dubrovnik-accommodation.eu;dubrovnik-accommodation.eu;dubrovnik-accommodation.eu;75.126.28.130
90034;dubrovnik-accommodation.eu;dubrovnik-accommodation.eu;dubrovnik-accommodation.eu;75.126.28.130
79312;abs-international.eu;abs-international.eu;abs-international.eu;193.200.112.82
69619;aosl.eu;aosl.eu;aosl.eu;78.153.209.61
70885;irexreader.eu;irexreader.eu;irexreader.eu;80.255.245.67
24127;www.psip-project.eu;psip-project.eu;www.psip-project.eu;62.149.206.99
92575;www.c-rural.eu;c-rural.eu;winsrvidi.c-rural.es.;194.224.34.225
15542;ellieresearch.eu;ellieresearch.eu;ellieresearch.eu;89.151.126.105
48488;www.goodyearep.eu;goodyearep.eu;goodyearep.eu;216.128.1.142
81357;pajout.eu;pajout.eu;pajout.eu;89.185.231.130
58978;www.radiowebeurope.eu;radiowebeurope.eu;radiowebeurope.eu;62.77.42.196
88730;www.rapidenetwork.eu;rapidenetwork.eu;www.rapidenetwork.eu;62.231.135.84
71677;rapidenetwork.eu;rapidenetwork.eu;rapidenetwork.eu;62.231.135.84
77356;www.allbaby.eu;allbaby.eu;www.allbaby.eu;67.19.52.178
74721;cameroon.eu;cameroon.eu;cameroon.eu;67.19.52.178
67596;www.appendicitis.eu;appendicitis.eu;www.appendicitis.eu;67.19.52.178
59715;appendicitis.eu;appendicitis.eu;appendicitis.eu;67.19.52.178
59715;appendicitis.eu;appendicitis.eu;appendicitis.eu;67.19.52.178
57687;www.aresp2p.eu;aresp2p.eu;www.aresp2p.eu;67.19.52.178
39780;animalkingdom.eu;animalkingdom.eu;animalkingdom.eu;67.19.52.178
34782;areslite.aresp2p.eu;aresp2p.eu;areslite.aresp2p.eu;67.19.52.178
29819;aresgalaxy.eu;aresgalaxy.eu;aresgalaxy.eu;67.19.52.178
40411;ecls.eu;ecls.eu;ecls.eu;81.169.145.66
747;e-website.eu;e-website.eu;e-website.eu;195.149.226.234
90026;dreamswing.eu;dreamswing.eu;dreamswing.eu;79.170.40.182
74831;colorcare.eu;colorcare.eu;colorcare.eu;67.23.185.3
92376;www.almatours.eu;almatours.eu;almatours.eu;93.115.117.190
27938;www.carpets4less.eu;carpets4less.eu;www.carpets4less.eu;87.106.143.202
89469;aquaevidence.eu;aquaevidence.eu;aquaevidence.eu;134.58.242.2
34237;www.sprecomah.eu;sprecomah.eu;www2.cc.kuleuven.be.;134.58.242.2
75229;evilrabbitrecords.eu;evilrabbitrecords.eu;evilrabbitrecords.eu;81.4.97.192
12928;www.bsp-network.eu;bsp-network.eu;www.bsp-network.eu;217.20.138.145
12928;www.bsp-network.eu;bsp-network.eu;www.bsp-network.eu;217.20.138.145
28339;www.gameangler.eu;gameangler.eu;gameangler.eu;194.154.162.112
28339;www.gameangler.eu;gameangler.eu;gameangler.eu;194.154.162.112
187022;www.vegaspalms.eu;vegaspalms.eu;www.vegaspalms.eu;193.169.206.140
187022;www.vegaspalms.eu;vegaspalms.eu;www.vegaspalms.eu;193.169.206.140
55078;cameria.eu;cameria.eu;cameria.eu;62.148.177.34
55078;cameria.eu;cameria.eu;cameria.eu;62.148.177.34
55078;cameria.eu;cameria.eu;cameria.eu;62.148.177.34
79581;blizzardplows.eu;blizzardplows.eu;blizzardplows.eu;89.166.55.135
79581;blizzardplows.eu;blizzardplows.eu;blizzardplows.eu;89.166.55.135
72589;www.bupe.eu;bupe.eu;bupe.eu;74.53.28.194
5246;bupe.eu;bupe.eu;bupe.eu;74.53.28.194
55562;europeancharter.eu;europeancharter.eu;europeancharter.eu;83.143.185.199
33201;www.europeancharter.eu;europeancharter.eu;www.europeancharter.eu;83.143.185.199
65458;energybooks.eu;energybooks.eu;energybooks.eu;82.150.141.11
35490;energyeducation.eu;energyeducation.eu;energyeducation.eu;82.150.141.11
23269;www.energybooks.eu;energybooks.eu;www.energybooks.eu;82.150.141.11
63281;www.geospatialmeaning.eu;geospatialmeaning.eu;www.geospatialmeaning.eu;82.194.78.82
9956;baltictravel.eu;baltictravel.eu;baltictravel.eu;174.120.8.130
81005;linenpaintings.eu;linenpaintings.eu;linenpaintings.eu;174.120.8.130
28734;www.linenpaintings.eu;linenpaintings.eu;linenpaintings.eu;174.120.8.130
28734;www.linenpaintings.eu;linenpaintings.eu;linenpaintings.eu;174.120.8.130
62682;www.baltictourism.eu;baltictourism.eu;baltictourism.eu;174.120.8.130
18005;www.cap-and-trade.eu;cap-and-trade.eu;cap-and-trade.eu;213.184.31.105
55980;hillandknowlton.eu;hillandknowlton.eu;hillandknowlton.eu;89.31.143.12
85135;energetics.tedom.eu;tedom.eu;energetics.tedom.eu;217.31.51.88
65445;en.ferilex.eu;ferilex.eu;yashica.cust.ignum.cz.;217.31.51.88
5475;de.tedom.eu;tedom.eu;tedom.eu;217.31.51.88
17987;www.bus.tedom.eu;tedom.eu;www.bus.tedom.eu;217.31.51.88
13232;www.energetics.tedom.eu;tedom.eu;www.energetics.tedom.eu;217.31.51.88
86574;proshore.eu;proshore.eu;proshore.eu;78.41.205.110
14101;www.proshore.eu;proshore.eu;www.proshore.eu;78.41.205.110
12623;weblog.helpinfo.eu;helpinfo.eu;weblog.helpinfo.eu;82.165.117.77
9028;www.ocean2012.eu;ocean2012.eu;as4.th.webbased.co.uk.;217.180.59.2
46755;omniablog.eu;omniablog.eu;omniablog.eu;77.232.82.97
46755;omniablog.eu;omniablog.eu;omniablog.eu;77.232.82.97
84421;annualconvention.eu;annualconvention.eu;annualconvention.eu;91.184.54.73
84421;annualconvention.eu;annualconvention.eu;annualconvention.eu;91.184.54.73
47635;weblog.geoverse.eu;geoverse.eu;weblog.geoverse.eu;195.47.247.106
47635;weblog.geoverse.eu;geoverse.eu;weblog.geoverse.eu;195.47.247.106
45889;geoverse.eu;geoverse.eu;geoverse.eu;195.47.247.106
18210;www.eginstitute.eu;eginstitute.eu;www.eginstitute.eu;195.47.247.106
75081;efbw.eu;efbw.eu;efbw.eu;195.47.247.163
94679;behold.eu;behold.eu;behold.eu;213.133.104.155
17590;unitaid.eu;unitaid.eu;unitaid.eu;91.121.167.128
69742;benahavis.eu;benahavis.eu;benahavis.eu;70.33.245.9
69742;benahavis.eu;benahavis.eu;benahavis.eu;70.33.245.9
43317;www.evint.eu;evint.eu;evint.eu;74.54.45.242
70825;ict-leap.eu;ict-leap.eu;ict-leap.eu;82.80.250.146
38553;www.ict-leap.eu;ict-leap.eu;ict-leap.eu;82.80.250.146
81300;novator.eu;novator.eu;novator.eu;62.20.6.139
92832;www.eecc.eu;eecc.eu;www.eecc.eu;77.241.86.62
25511;eecc.eu;eecc.eu;eecc.eu;77.241.86.62
65398;ekebodesign.eu;ekebodesign.eu;ekebodesign.eu;70.84.204.129
92928;www.eu40.eu;eu40.eu;eu40.eu;66.147.240.185
92928;www.eu40.eu;eu40.eu;eu40.eu;66.147.240.185
15784;foodcomm.eu;foodcomm.eu;foodcomm.eu;81.169.145.87
38184;www.ellectra-web.eu;ellectra-web.eu;www.ellectra-web.eu;193.192.38.78
10775;forum.rfidglobal.eu;rfidglobal.eu;forum.rfidglobal.eu;81.21.75.154
12900;www.bloomsyndrome.eu;bloomsyndrome.eu;www.bloomsyndrome.eu;195.20.9.76
63472;www.interfaceflor.eu;interfaceflor.eu;interfaceflor.eu;195.81.161.22
3177;www.citrixnews.eu;citrixnews.eu;www.citrixnews.eu;212.47.22.253
453;carriacou.eu;carriacou.eu;carriacou.eu;212.97.132.106
453;carriacou.eu;carriacou.eu;carriacou.eu;212.97.132.106
36910;q-citiesnet.eu;q-citiesnet.eu;q-citiesnet.eu;84.205.225.1
89615;biosciencevaluation.eu;biosciencevaluation.eu;biosciencevaluation.eu;82.165.106.36
89615;biosciencevaluation.eu;biosciencevaluation.eu;biosciencevaluation.eu;82.165.106.36
89615;biosciencevaluation.eu;biosciencevaluation.eu;biosciencevaluation.eu;82.165.106.36
87504;www.biosciencevaluation.eu;biosciencevaluation.eu;www.biosciencevaluation.eu;82.165.106.36
15461;drijo.eu;drijo.eu;drijo.eu;85.13.141.94
98634;www.office-sharing.eu;office-sharing.eu;www.office-sharing.eu;82.165.109.119
67783;www.cavedeclaration.eu;cavedeclaration.eu;www.cavedeclaration.eu;217.160.3.107
48196;www.eclipsedesign.eu;eclipsedesign.eu;www.eclipsedesign.eu;77.232.68.97
90073;ecocommunity-transylvania.eu;ecocommunity-transylvania.eu;ecocommunity-transylvania.eu;74.54.46.130
75801;isc.osu.eu;osu.eu;web.osu.cz.;78.128.136.196
51749;osu.eu;osu.eu;osu.eu;195.113.106.14
30668;ff.osu.eu;osu.eu;linda.osu.cz.;195.113.106.14
21995;prf.osu.eu;osu.eu;linda.osu.cz.;195.113.106.14
88591;www.osu.eu;osu.eu;linda.osu.cz.;195.113.106.14
62576;www.aiic.eu;aiic.eu;aiic.eu;209.235.200.161
5582;download.nicuilie.eu;nicuilie.eu;download.nicuilie.eu;89.34.23.233
5582;download.nicuilie.eu;nicuilie.eu;download.nicuilie.eu;89.34.23.233
76144;map.nicuilie.eu;nicuilie.eu;map.nicuilie.eu;89.34.23.233
5582;download.nicuilie.eu;nicuilie.eu;download.nicuilie.eu;89.34.23.233
27772;www.attachmentparenting.eu;attachmentparenting.eu;www.attachmentparenting.eu;85.92.147.71
15634;escapeproject.eu;escapeproject.eu;escapeproject.eu;131.211.172.135
34159;www.scips.eu;scips.eu;www.scips.eu;193.62.51.86
8171;www.d3soft.eu;d3soft.eu;www.d3soft.eu;82.209.15.98
3408;www.engso.eu;engso.eu;www.engso.eu;85.207.60.40
53484;www.greatproject.eu;greatproject.eu;greatproject.eu;66.147.242.83
45951;greatproject.eu;greatproject.eu;greatproject.eu;66.147.242.83
32935;www.core-design.eu;core-design.eu;core-design.eu;174.133.195.149
55522;erlaim.eu;erlaim.eu;erlaim.eu;62.149.128.166
54740;altent.eu;altent.eu;altent.eu;62.149.128.166
54740;altent.eu;altent.eu;altent.eu;62.149.128.166
40539;etide.eu;etide.eu;etide.eu;62.149.128.166
3119;www.caneda.eu;caneda.eu;www.caneda.eu;62.149.131.24
72919;www.eurotransplant.eu;eurotransplant.eu;www.eurotransplant.nl.;194.151.178.172
58136;www.elhabib.eu;elhabib.eu;www.elhabib.eu;82.150.141.19
10290;concertoplus.eu;concertoplus.eu;concertoplus.eu;67.225.142.53
59447;www.workathome-makemoneyonline.eu;workathome-makemoneyonline.eu;workathome-makemoneyonline.eu;72.232.247.154
14730;2getthere.eu;2getthere.eu;2getthere.eu;82.150.137.44
14730;2getthere.eu;2getthere.eu;2getthere.eu;82.150.137.44
14730;2getthere.eu;2getthere.eu;2getthere.eu;82.150.137.44
25089;blog.youthpressitalia.eu;youthpressitalia.eu;redirectblog.aruba.it.;62.149.147.12
25087;blog.shinemusic.eu;shinemusic.eu;redirectblog.aruba.it.;62.149.147.12
25089;blog.youthpressitalia.eu;youthpressitalia.eu;redirectblog.aruba.it.;62.149.147.12
34208;www.smartfarang.eu;smartfarang.eu;www.smartfarang.eu;67.219.218.33
82495;www.buscopan-plus.eu;buscopan-plus.eu;wcms.boehringer-ingelheim.com.;148.188.9.180
72790;www.dulcolax.eu;dulcolax.eu;wcms.boehringer-ingelheim.com.;148.188.9.180
87562;www.buscopan.eu;buscopan.eu;wcms.boehringer-ingelheim.com.;148.188.9.180
45320;cyberphotos.eu;cyberphotos.eu;cyberphotos.eu;62.21.70.112
28012;www.countrysisters.eu;countrysisters.eu;countrysisters.eu;81.2.194.150
63020;www.eatonpower.eu;eatonpower.eu;www.eatonpower.eu;216.27.17.197
99056;www.the-elements.eu;the-elements.eu;the-elements.eu;213.186.33.19
94984;csdpmap.eu;csdpmap.eu;csdpmap.eu;213.186.33.19
82673;www.digimahti.eu;digimahti.eu;digimahti.eu;213.186.33.19
15521;eduser.eu;eduser.eu;eduser.eu;213.186.33.19
15521;eduser.eu;eduser.eu;eduser.eu;213.186.33.19
95536;geist-musik.eu;geist-musik.eu;geist-musik.eu;213.186.33.19
58763;www.medtechforum.eu;medtechforum.eu;medtechforum.eu;213.186.33.19
57787;www.bergel.eu;bergel.eu;bergel.eu;213.186.33.19
48395;www.fluke.eu;fluke.eu;www.fluke.eu;129.196.231.84
12001;revalhotels.eu;revalhotels.eu;revalhotels.eu;194.126.124.186
1336;hotel-sol.eu;hotel-sol.eu;hotel-sol.eu;209.25.133.138
77668;www.datatranslation.eu;datatranslation.eu;webserver7.integration.net.;194.69.36.51
90044;dynamicworks.eu;dynamicworks.eu;dynamicworks.eu;213.169.137.42
90044;dynamicworks.eu;dynamicworks.eu;dynamicworks.eu;213.169.137.42
10463;easyconsole.eu;easyconsole.eu;easyconsole.eu;213.169.137.42
10463;easyconsole.eu;easyconsole.eu;easyconsole.eu;213.169.137.42
58828;www.nanoimpactnet.eu;nanoimpactnet.eu;www.nanoimpactnet.eu;131.224.248.233
98820;www.redpenny.eu;redpenny.eu;www.redpenny.eu;87.106.115.60
72690;www.creatid.eu;creatid.eu;www.creatid.eu;81.26.212.226
72690;www.creatid.eu;creatid.eu;www.creatid.eu;81.26.212.226
81398;photobanks.eu;photobanks.eu;photobanks.eu;79.98.28.8
84359;addviser.eu;addviser.eu;addviser.eu;69.175.62.242
82939;www.freearticle.eu;freearticle.eu;gobyus.domains.sk.;82.208.46.118
80484;gobyus.eu;gobyus.eu;gobyus.eu;82.208.46.118
82939;www.freearticle.eu;freearticle.eu;gobyus.domains.sk.;82.208.46.118
77780;www.efci.eu;efci.eu;www.efci.eu;195.207.160.81
33894;www.nikkenwellnesshome.eu;nikkenwellnesshome.eu;www.nikkenwellnesshome.eu;87.85.95.33
33894;www.nikkenwellnesshome.eu;nikkenwellnesshome.eu;www.nikkenwellnesshome.eu;87.85.95.33
82533;www.cdeb.eu;cdeb.eu;www.cdeb.eu;195.47.247.97
82533;www.cdeb.eu;cdeb.eu;www.cdeb.eu;195.47.247.97
64786;auratransformation.eu;auratransformation.eu;auratransformation.eu;195.47.247.97
35423;egle.holgersen.eu;holgersen.eu;egle.holgersen.eu;195.47.247.97
64786;auratransformation.eu;auratransformation.eu;auratransformation.eu;195.47.247.97
28231;www.europeunited.eu;europeunited.eu;www.europeunited.eu;195.47.247.97
57778;www.belgianchocolates.eu;belgianchocolates.eu;www.belgianchocolates.eu;64.78.2.92
47916;www.bodyworkskills.eu;bodyworkskills.eu;www.bodyworkskills.eu;89.107.186.25
19701;yourmeps.eu;yourmeps.eu;yourmeps.eu;208.109.85.122
3079;www.brink.eu;brink.eu;www.brink.eu;194.109.152.38
89920;dataprotection.eu;dataprotection.eu;dataprotection.eu;80.237.132.94
84766;cheap-hostels.eu;cheap-hostels.eu;cheap-hostels.eu;64.13.203.254
27949;www.ceet.eu;ceet.eu;www.ceet.eu;82.208.48.161
60017;ceet.eu;ceet.eu;ceet.eu;82.208.48.161
13824;www.linuxconf.eu;linuxconf.eu;ukuug.web.its.manchester.ac.uk.;130.88.212.40
50403;eaad.eu;eaad.eu;eaad.eu;91.206.61.11
88671;www.prace-project.eu;prace-project.eu;www.prace-project.eu;212.226.169.226
74072;www.uninsubria.eu;uninsubria.eu;ws0-va.ateneo.uninsubria.it.;193.206.179.145
40304;dietergrohmann.eu;dietergrohmann.eu;dietergrohmann.eu;86.59.107.230
70460;fmtvr.eu;fmtvr.eu;fmtvr.eu;89.212.75.104
39719;ads.fmtvr.eu;fmtvr.eu;ads.fmtvr.eu;89.212.75.104
28287;www.fmtvr.eu;fmtvr.eu;www.fmtvr.eu;89.212.75.104
89692;bulgariantranslator.eu;bulgariantranslator.eu;bulgariantranslator.eu;85.10.199.112
66366;lyricsvault.eu;lyricsvault.eu;lyricsvault.eu;64.202.163.9
66366;lyricsvault.eu;lyricsvault.eu;lyricsvault.eu;64.202.163.9
66366;lyricsvault.eu;lyricsvault.eu;lyricsvault.eu;64.202.163.9
15701;factum-group.eu;factum-group.eu;factum-group.eu;82.208.40.113
92162;us.aloeride.eu;aloeride.eu;us.aloeride.eu;94.136.61.62
92162;us.aloeride.eu;aloeride.eu;us.aloeride.eu;94.136.61.62
87380;www.aloeride.eu;aloeride.eu;www.aloeride.eu;94.136.61.62
34755;andredewaal.eu;andredewaal.eu;andredewaal.eu;85.158.203.127
64769;atel-electronics.eu;atel-electronics.eu;atel-electronics.eu;80.48.19.9
64769;atel-electronics.eu;atel-electronics.eu;atel-electronics.eu;80.48.19.9
90889;kellys-heroes.eu;kellys-heroes.eu;kellys-heroes.eu;78.129.202.206
90889;kellys-heroes.eu;kellys-heroes.eu;kellys-heroes.eu;78.129.202.206
88475;www.martinsmusic.eu;martinsmusic.eu;www.martinsmusic.eu;195.47.247.140
883;eugises.eu;eugises.eu;eugises.eu;195.47.247.140
38251;www.eugises.eu;eugises.eu;www.eugises.eu;195.47.247.140
38251;www.eugises.eu;eugises.eu;www.eugises.eu;195.47.247.140
15337;customerworld.eu;customerworld.eu;customerworld.eu;81.17.252.40
59942;br-ag.eu;br-ag.eu;br-ag.eu;94.152.192.132
90494;gizmodo.eu;gizmodo.eu;gizmodo.eu;69.60.7.199
88060;www.gizmodo.eu;gizmodo.eu;www.gizmodo.eu;69.60.7.199
87957;www.firstar.eu;firstar.eu;www.firstar.eu;80.237.132.187
87957;www.firstar.eu;firstar.eu;www.firstar.eu;80.237.132.187
33350;www.genesi-dr.eu;genesi-dr.eu;www.genesi-dr.eu;62.149.140.58
18537;www.holisticcoach.eu;holisticcoach.eu;www.holisticcoach.eu;79.170.40.43
35280;derrenbrown.eu;derrenbrown.eu;derrenbrown.eu;98.131.205.241
35280;derrenbrown.eu;derrenbrown.eu;derrenbrown.eu;98.131.205.241
94803;bublin.eu;bublin.eu;bublin.eu;81.4.97.146
57654;www.alliedseals.eu;alliedseals.eu;www.alliedseals.eu;91.121.94.9
39762;alliedseals.eu;alliedseals.eu;alliedseals.eu;91.121.94.9
50413;ebsaweb.eu;ebsaweb.eu;ebsaweb.eu;193.110.179.151
48194;www.ebsaweb.eu;ebsaweb.eu;ebsaweb.eu;193.110.179.151
45789;fraudeducation.eu;fraudeducation.eu;fraudeducation.eu;74.208.53.70
4338;www.rushes-project.eu;rushes-project.eu;rushes01.rushes-project.eu;62.113.137.24
4338;www.rushes-project.eu;rushes-project.eu;rushes01.rushes-project.eu;62.113.137.24
72925;www.evinoteca.eu;evinoteca.eu;evinoteca.eu;93.115.117.189
72925;www.evinoteca.eu;evinoteca.eu;evinoteca.eu;93.115.117.189
58994;www.redcell.eu;redcell.eu;www.redcell.eu;195.8.208.40
